"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"2276","c","SEM","200","High","Simple","e=0",-0.000404613128155573
"2279","c","SS","200","High","Simple","e=0",0.0140819284930549
"2282","c","BS","300","High","Correct","e=0",0.0128034847525426
"2285","c","RS","300","High","Correct","e=0",-0.0124799134488033
"2288","c","ILV","300","High","Correct","e=0",0.000251312660854126
"2291","c","SEM","300","High","Correct","e=0",-7.35812134741211e-05
"2294","c","SS","300","High","Correct","e=0",0.0140646758235796
"2297","c","BS","300","High","Simple","e=0",0.0128034847525426
"2300","c","RS","300","High","Simple","e=0",-0.0124799134488033
"2303","c","ILV","300","High","Simple","e=0",0.000251312660854126
"2306","c","SEM","300","High","Simple","e=0",-7.35812134741211e-05
"2309","c","SS","300","High","Simple","e=0",0.0140646758235796
"2312","c","BS","400","High","Correct","e=0",0.0130283736729037
"2315","c","RS","400","High","Correct","e=0",-0.0122810206571792
"2318","c","ILV","400","High","Correct","e=0",0.000374231521638892
"2321","c","SEM","400","High","Correct","e=0",0.000137772278686496
"2324","c","SS","400","High","Correct","e=0",0.0145540860264892
"2327","c","BS","400","High","Simple","e=0",0.0130283736729037
"2330","c","RS","400","High","Simple","e=0",-0.0122810206571792
"2333","c","ILV","400","High","Simple","e=0",0.000374231521638892
"2336","c","SEM","400","High","Simple","e=0",0.000137772278686496
"2339","c","SS","400","High","Simple","e=0",0.0145540860264892
"2342","c","BS","30","High","Correct","e=0.03 (RC)",0.0142711058680741
"2345","c","RS","30","High","Correct","e=0.03 (RC)",-0.00914137735924622
"2348","c","ILV","30","High","Correct","e=0.03 (RC)",0.00731924206038444
"2351","c","SEM","30","High","Correct","e=0.03 (RC)",0.00224206758163807
"2354","c","SS","30","High","Correct","e=0.03 (RC)",0.02086770718488
"2357","c","BS","30","High","Simple","e=0.03 (RC)",0.0169834483753942
"2360","c","RS","30","High","Simple","e=0.03 (RC)",-0.00512081393721689
"2363","c","ILV","30","High","Simple","e=0.03 (RC)",0.00933563601283614
"2366","c","SEM","30","High","Simple","e=0.03 (RC)",0.00569449992719378
"2369","c","SS","30","High","Simple","e=0.03 (RC)",0.02086770718488
"2372","c","BS","60","High","Correct","e=0.03 (RC)",0.0147318969168066
"2375","c","RS","60","High","Correct","e=0.03 (RC)",-0.0115265630125703
"2378","c","ILV","60","High","Correct","e=0.03 (RC)",0.00381383121629807
"2381","c","SEM","60","High","Correct","e=0.03 (RC)",0.00127685476530999
"2384","c","SS","60","High","Correct","e=0.03 (RC)",0.0177941467972092
"2387","c","BS","60","High","Simple","e=0.03 (RC)",0.0153642559551646
"2390","c","RS","60","High","Simple","e=0.03 (RC)",-0.00752241728409625
"2393","c","ILV","60","High","Simple","e=0.03 (RC)",0.00517178071395127
"2396","c","SEM","60","High","Simple","e=0.03 (RC)",0.0036983522315296
"2399","c","SS","60","High","Simple","e=0.03 (RC)",0.0177941467972092
"2402","c","BS","100","High","Correct","e=0.03 (RC)",0.0136362008008784
"2405","c","RS","100","High","Correct","e=0.03 (RC)",-0.0136599486550771
"2408","c","ILV","100","High","Correct","e=0.03 (RC)",0.00114745247252849
"2411","c","SEM","100","High","Correct","e=0.03 (RC)",-0.0003228341631662
"2414","c","SS","100","High","Correct","e=0.03 (RC)",0.0157940809058715
"2417","c","BS","100","High","Simple","e=0.03 (RC)",0.0143341625084682
"2420","c","RS","100","High","Simple","e=0.03 (RC)",-0.00892930573562563
"2423","c","ILV","100","High","Simple","e=0.03 (RC)",0.00332662988791349
"2426","c","SEM","100","High","Simple","e=0.03 (RC)",0.00250110138209656
"2429","c","SS","100","High","Simple","e=0.03 (RC)",0.0157940809058715
"2432","c","BS","200","High","Correct","e=0.03 (RC)",0.0137033930999284
"2435","c","RS","200","High","Correct","e=0.03 (RC)",-0.0140803656900377
"2438","c","ILV","200","High","Correct","e=0.03 (RC)",0.000214574595146793
"2441","c","SEM","200","High","Correct","e=0.03 (RC)",-0.000491741486387247
"2444","c","SS","200","High","Correct","e=0.03 (RC)",0.0150868689884267
"2447","c","BS","200","High","Simple","e=0.03 (RC)",0.0138566558960396
"2450","c","RS","200","High","Simple","e=0.03 (RC)",-0.00950234858274125
"2453","c","ILV","200","High","Simple","e=0.03 (RC)",0.00242591962790637
"2456","c","SEM","200","High","Simple","e=0.03 (RC)",0.00198556563739528
"2459","c","SS","200","High","Simple","e=0.03 (RC)",0.0150868689884267
"2462","c","BS","300","High","Correct","e=0.03 (RC)",0.0151645529881361
"2465","c","RS","300","High","Correct","e=0.03 (RC)",-0.0124891875235945
"2468","c","ILV","300","High","Correct","e=0.03 (RC)",0.0014555275119153
"2471","c","SEM","300","High","Correct","e=0.03 (RC)",0.00104923027371341
"2474","c","SS","300","High","Correct","e=0.03 (RC)",0.0162527981553479
"2477","c","BS","300","High","Simple","e=0.03 (RC)",0.015400372388888
"2480","c","RS","300","High","Simple","e=0.03 (RC)",-0.00769490026062262
"2483","c","ILV","300","High","Simple","e=0.03 (RC)",0.00382403626157275
"2486","c","SEM","300","High","Simple","e=0.03 (RC)",0.0036701875402349
"2489","c","SS","300","High","Simple","e=0.03 (RC)",0.0162527981553479
"2492","c","BS","400","High","Correct","e=0.03 (RC)",0.0152055653643096
"2495","c","RS","400","High","Correct","e=0.03 (RC)",-0.0125718207290496
"2498","c","ILV","400","High","Correct","e=0.03 (RC)",0.00160829728878209
"2501","c","SEM","400","High","Correct","e=0.03 (RC)",0.00103867853563227
"2504","c","SS","400","High","Correct","e=0.03 (RC)",0.016223144204816
"2507","c","BS","400","High","Simple","e=0.03 (RC)",0.0154925319793911
"2510","c","RS","400","High","Simple","e=0.03 (RC)",-0.00767669036250772
"2513","c","ILV","400","High","Simple","e=0.03 (RC)",0.00400784888940607
"2516","c","SEM","400","High","Simple","e=0.03 (RC)",0.00373313673043945
"2519","c","SS","400","High","Simple","e=0.03 (RC)",0.016223144204816
"2522","c","BS","30","High","Correct","e=0.09 (RC)",0.0158048872903007
"2525","c","RS","30","High","Correct","e=0.09 (RC)",-0.0109643554740634
"2528","c","ILV","30","High","Correct","e=0.09 (RC)",0.00600523365196549
"2531","c","SEM","30","High","Correct","e=0.09 (RC)",0.00197681993789735
"2534","c","SS","30","High","Correct","e=0.09 (RC)",0.0197229136292666
"2537","c","BS","30","High","Simple","e=0.09 (RC)",0.0183643275694722
"2540","c","RS","30","High","Simple","e=0.09 (RC)",0.000527448939748754
"2543","c","ILV","30","High","Simple","e=0.09 (RC)",0.012929026595793
"2546","c","SEM","30","High","Simple","e=0.09 (RC)",0.00929573206744761
"2549","c","SS","30","High","Simple","e=0.09 (RC)",0.0197229136292666
"2552","c","BS","60","High","Correct","e=0.09 (RC)",0.012957845625899
"2555","c","RS","60","High","Correct","e=0.09 (RC)",-0.0177861715342615
"2558","c","ILV","60","High","Correct","e=0.09 (RC)",-0.000828248606220059
"2561","c","SEM","60","High","Correct","e=0.09 (RC)",-0.00285060710067245
"2564","c","SS","60","High","Correct","e=0.09 (RC)",0.0158460718270009
"2567","c","BS","60","High","Simple","e=0.09 (RC)",0.0144470036352184
"2570","c","RS","60","High","Simple","e=0.09 (RC)",-0.00516464209132212
"2573","c","ILV","60","High","Simple","e=0.09 (RC)",0.0064959289690801
"2576","c","SEM","60","High","Simple","e=0.09 (RC)",0.00450494069541117
"2579","c","SS","60","High","Simple","e=0.09 (RC)",0.0158460718270009
"2582","c","BS","100","High","Correct","e=0.09 (RC)",0.0165500833825198
"2585","c","RS","100","High","Correct","e=0.09 (RC)",-0.0141568462155314
"2588","c","ILV","100","High","Correct","e=0.09 (RC)",0.00225363236578017
"2591","c","SEM","100","High","Correct","e=0.09 (RC)",0.000828095327518277
"2594","c","SS","100","High","Correct","e=0.09 (RC)",0.0188116467021547
"2597","c","BS","100","High","Simple","e=0.09 (RC)",0.0180493094920317
"2600","c","RS","100","High","Simple","e=0.09 (RC)",-0.00140836900902197
"2603","c","ILV","100","High","Simple","e=0.09 (RC)",0.00908242606000628
"2606","c","SEM","100","High","Simple","e=0.09 (RC)",0.00821287626162921
"2609","c","SS","100","High","Simple","e=0.09 (RC)",0.0188116467021547
"2612","c","BS","200","High","Correct","e=0.09 (RC)",0.01758764400468
"2615","c","RS","200","High","Correct","e=0.09 (RC)",-0.0140555687529243
"2618","c","ILV","200","High","Correct","e=0.09 (RC)",0.00247138138745987
"2621","c","SEM","200","High","Correct","e=0.09 (RC)",0.00140684100846589
"2624","c","SS","200","High","Correct","e=0.09 (RC)",0.0186436492786268
"2627","c","BS","200","High","Simple","e=0.09 (RC)",0.018702292282574
"2630","c","RS","200","High","Simple","e=0.09 (RC)",-0.0012537357283121
"2633","c","ILV","200","High","Simple","e=0.09 (RC)",0.00904620240818107
"2636","c","SEM","200","High","Simple","e=0.09 (RC)",0.00861946177400964
"2639","c","SS","200","High","Simple","e=0.09 (RC)",0.0186436492786268
"2642","c","BS","300","High","Correct","e=0.09 (RC)",0.0131492000663428
"2645","c","RS","300","High","Correct","e=0.09 (RC)",-0.0191003384942533
"2648","c","ILV","300","High","Correct","e=0.09 (RC)",-0.00286027548518788
"2651","c","SEM","300","High","Correct","e=0.09 (RC)",-0.00335115077550451
"2654","c","SS","300","High","Correct","e=0.09 (RC)",0.014216912198513
"2657","c","BS","300","High","Simple","e=0.09 (RC)",0.0143563269204456
"2660","c","RS","300","High","Simple","e=0.09 (RC)",-0.00599112900508024
"2663","c","ILV","300","High","Simple","e=0.09 (RC)",0.00439042154646651
"2666","c","SEM","300","High","Simple","e=0.09 (RC)",0.00407163853643752
"2669","c","SS","300","High","Simple","e=0.09 (RC)",0.014216912198513
"2672","c","BS","400","High","Correct","e=0.09 (RC)",0.0164087048726171
"2675","c","RS","400","High","Correct","e=0.09 (RC)",-0.0151447738036574
"2678","c","ILV","400","High","Correct","e=0.09 (RC)",0.00053092301734258
"2681","c","SEM","400","High","Correct","e=0.09 (RC)",0.000276981572114741
"2684","c","SS","400","High","Correct","e=0.09 (RC)",0.0177261115943031
"2687","c","BS","400","High","Simple","e=0.09 (RC)",0.0173238636522582
"2690","c","RS","400","High","Simple","e=0.09 (RC)",-0.00261502765971821
"2693","c","ILV","400","High","Simple","e=0.09 (RC)",0.00745045267565479
"2696","c","SEM","400","High","Simple","e=0.09 (RC)",0.00725097742201382
"2699","c","SS","400","High","Simple","e=0.09 (RC)",0.0177261115943031
