"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"2352","b","SEM","30","High","Correct","e=0.03 (RC)",0.687174037938064
"2355","b","SS","30","High","Correct","e=0.03 (RC)",0.634343120228264
"2358","b","BS","30","High","Simple","e=0.03 (RC)",0.638676838779971
"2361","b","RS","30","High","Simple","e=0.03 (RC)",0.71346420172736
"2364","b","ILV","30","High","Simple","e=0.03 (RC)",0.671397681538641
"2367","b","SEM","30","High","Simple","e=0.03 (RC)",0.677887369078987
"2370","b","SS","30","High","Simple","e=0.03 (RC)",0.634343120228264
"2373","b","BS","60","High","Correct","e=0.03 (RC)",0.648299985451712
"2376","b","RS","60","High","Correct","e=0.03 (RC)",0.737029058425016
"2379","b","ILV","60","High","Correct","e=0.03 (RC)",0.689243334607274
"2382","b","SEM","60","High","Correct","e=0.03 (RC)",0.695092493076989
"2385","b","SS","60","High","Correct","e=0.03 (RC)",0.640684771510341
"2388","b","BS","60","High","Simple","e=0.03 (RC)",0.645380746974851
"2391","b","RS","60","High","Simple","e=0.03 (RC)",0.72411128340284
"2394","b","ILV","60","High","Simple","e=0.03 (RC)",0.683735848871665
"2397","b","SEM","60","High","Simple","e=0.03 (RC)",0.686609276721475
"2400","b","SS","60","High","Simple","e=0.03 (RC)",0.640684771510341
"2403","b","BS","100","High","Correct","e=0.03 (RC)",0.649038664589975
"2406","b","RS","100","High","Correct","e=0.03 (RC)",0.741148687158986
"2409","b","ILV","100","High","Correct","e=0.03 (RC)",0.693612443366286
"2412","b","SEM","100","High","Correct","e=0.03 (RC)",0.697618067574472
"2415","b","SS","100","High","Correct","e=0.03 (RC)",0.644469606658742
"2418","b","BS","100","High","Simple","e=0.03 (RC)",0.646487805591299
"2421","b","RS","100","High","Simple","e=0.03 (RC)",0.726713020282625
"2424","b","ILV","100","High","Simple","e=0.03 (RC)",0.686573539727761
"2427","b","SEM","100","High","Simple","e=0.03 (RC)",0.688444338834939
"2430","b","SS","100","High","Simple","e=0.03 (RC)",0.644469606658742
"2433","b","BS","200","High","Correct","e=0.03 (RC)",0.650534454897696
"2436","b","RS","200","High","Correct","e=0.03 (RC)",0.745491322442206
"2439","b","ILV","200","High","Correct","e=0.03 (RC)",0.698788030880677
"2442","b","SEM","200","High","Correct","e=0.03 (RC)",0.700637369603949
"2445","b","SS","200","High","Correct","e=0.03 (RC)",0.645985465576984
"2448","b","BS","200","High","Simple","e=0.03 (RC)",0.64917880158637
"2451","b","RS","200","High","Simple","e=0.03 (RC)",0.730557323397639
"2454","b","ILV","200","High","Simple","e=0.03 (RC)",0.691300929650289
"2457","b","SEM","200","High","Simple","e=0.03 (RC)",0.691725027690171
"2460","b","SS","200","High","Simple","e=0.03 (RC)",0.645985465576984
"2463","b","BS","300","High","Correct","e=0.03 (RC)",0.649875528656018
"2466","b","RS","300","High","Correct","e=0.03 (RC)",0.745604658698144
"2469","b","ILV","300","High","Correct","e=0.03 (RC)",0.699440376132094
"2472","b","SEM","300","High","Correct","e=0.03 (RC)",0.70037474101434
"2475","b","SS","300","High","Correct","e=0.03 (RC)",0.645643603463322
"2478","b","BS","300","High","Simple","e=0.03 (RC)",0.648832762563185
"2481","b","RS","300","High","Simple","e=0.03 (RC)",0.730375530577738
"2484","b","ILV","300","High","Simple","e=0.03 (RC)",0.690908554421913
"2487","b","SEM","300","High","Simple","e=0.03 (RC)",0.691459870861133
"2490","b","SS","300","High","Simple","e=0.03 (RC)",0.645643603463322
"2493","b","BS","400","High","Correct","e=0.03 (RC)",0.648961192144738
"2496","b","RS","400","High","Correct","e=0.03 (RC)",0.744593508606616
"2499","b","ILV","400","High","Correct","e=0.03 (RC)",0.698267971354182
"2502","b","SEM","400","High","Correct","e=0.03 (RC)",0.699376968273755
"2505","b","SS","400","High","Correct","e=0.03 (RC)",0.644208743998785
"2508","b","BS","400","High","Simple","e=0.03 (RC)",0.648036285168408
"2511","b","RS","400","High","Simple","e=0.03 (RC)",0.729345512028856
"2514","b","ILV","400","High","Simple","e=0.03 (RC)",0.689989722734641
"2517","b","SEM","400","High","Simple","e=0.03 (RC)",0.690512310007171
"2520","b","SS","400","High","Simple","e=0.03 (RC)",0.644208743998785
"2523","b","BS","30","High","Correct","e=0.09 (RC)",0.635882115155428
"2526","b","RS","30","High","Correct","e=0.09 (RC)",0.723782083169558
"2529","b","ILV","30","High","Correct","e=0.09 (RC)",0.673660222605874
"2532","b","SEM","30","High","Correct","e=0.09 (RC)",0.682542488416989
"2535","b","SS","30","High","Correct","e=0.09 (RC)",0.62337418030399
"2538","b","BS","30","High","Simple","e=0.09 (RC)",0.624158824404153
"2541","b","RS","30","High","Simple","e=0.09 (RC)",0.687042413777959
"2544","b","ILV","30","High","Simple","e=0.09 (RC)",0.651550792233773
"2547","b","SEM","30","High","Simple","e=0.09 (RC)",0.656849750571826
"2550","b","SS","30","High","Simple","e=0.09 (RC)",0.62337418030399
"2553","b","BS","60","High","Correct","e=0.09 (RC)",0.644509615191076
"2556","b","RS","60","High","Correct","e=0.09 (RC)",0.74769432470836
"2559","b","ILV","60","High","Correct","e=0.09 (RC)",0.692536715206959
"2562","b","SEM","60","High","Correct","e=0.09 (RC)",0.699378212302754
"2565","b","SS","60","High","Correct","e=0.09 (RC)",0.639749260014873
"2568","b","BS","60","High","Simple","e=0.09 (RC)",0.637507777925699
"2571","b","RS","60","High","Simple","e=0.09 (RC)",0.70726223757338
"2574","b","ILV","60","High","Simple","e=0.09 (RC)",0.67012233459284
"2577","b","SEM","60","High","Simple","e=0.09 (RC)",0.673751516600553
"2580","b","SS","60","High","Simple","e=0.09 (RC)",0.639749260014873
"2583","b","BS","100","High","Correct","e=0.09 (RC)",0.641412698442665
"2586","b","RS","100","High","Correct","e=0.09 (RC)",0.746041769728984
"2589","b","ILV","100","High","Correct","e=0.09 (RC)",0.692406252795847
"2592","b","SEM","100","High","Correct","e=0.09 (RC)",0.69697626876339
"2595","b","SS","100","High","Correct","e=0.09 (RC)",0.63509223793544
"2598","b","BS","100","High","Simple","e=0.09 (RC)",0.63541731968856
"2601","b","RS","100","High","Simple","e=0.09 (RC)",0.705792652074424
"2604","b","ILV","100","High","Simple","e=0.09 (RC)",0.66993108488582
"2607","b","SEM","100","High","Simple","e=0.09 (RC)",0.671946356643582
"2610","b","SS","100","High","Simple","e=0.09 (RC)",0.63509223793544
"2613","b","BS","200","High","Correct","e=0.09 (RC)",0.641356736018566
"2616","b","RS","200","High","Correct","e=0.09 (RC)",0.749741249702312
"2619","b","ILV","200","High","Correct","e=0.09 (RC)",0.696802248992699
"2622","b","SEM","200","High","Correct","e=0.09 (RC)",0.698909091976868
"2625","b","SS","200","High","Correct","e=0.09 (RC)",0.637179963285472
"2628","b","BS","200","High","Simple","e=0.09 (RC)",0.63685471465683
"2631","b","RS","200","High","Simple","e=0.09 (RC)",0.709098361964126
"2634","b","ILV","200","High","Simple","e=0.09 (RC)",0.673184048677163
"2637","b","SEM","200","High","Simple","e=0.09 (RC)",0.674348829918318
"2640","b","SS","200","High","Simple","e=0.09 (RC)",0.637179963285472
"2643","b","BS","300","High","Correct","e=0.09 (RC)",0.642451500503377
"2646","b","RS","300","High","Correct","e=0.09 (RC)",0.751865306021933
"2649","b","ILV","300","High","Correct","e=0.09 (RC)",0.699068557289173
"2652","b","SEM","300","High","Correct","e=0.09 (RC)",0.70054860514312
"2655","b","SS","300","High","Correct","e=0.09 (RC)",0.639888688024941
"2658","b","BS","300","High","Simple","e=0.09 (RC)",0.638279761551422
"2661","b","RS","300","High","Simple","e=0.09 (RC)",0.711069152120738
"2664","b","ILV","300","High","Simple","e=0.09 (RC)",0.675305508471529
"2667","b","SEM","300","High","Simple","e=0.09 (RC)",0.676051921416686
"2670","b","SS","300","High","Simple","e=0.09 (RC)",0.639888688024941
"2673","b","BS","400","High","Correct","e=0.09 (RC)",0.641697358427693
"2676","b","RS","400","High","Correct","e=0.09 (RC)",0.750986473576205
"2679","b","ILV","400","High","Correct","e=0.09 (RC)",0.698622859769968
"2682","b","SEM","400","High","Correct","e=0.09 (RC)",0.699745076057426
"2685","b","SS","400","High","Correct","e=0.09 (RC)",0.637488446763161
"2688","b","BS","400","High","Simple","e=0.09 (RC)",0.637459999027273
"2691","b","RS","400","High","Simple","e=0.09 (RC)",0.710224335532571
"2694","b","ILV","400","High","Simple","e=0.09 (RC)",0.674807018686423
"2697","b","SEM","400","High","Simple","e=0.09 (RC)",0.675224638736977
"2700","b","SS","400","High","Simple","e=0.09 (RC)",0.637488446763161
