"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"1363","a","SS","200","Wide","Correct","e=0",0.256013675785442
"1364","c","SS","200","Wide","Correct","e=0",0.0286412499222025
"1365","b","SS","200","Wide","Correct","e=0",0.589104388571506
"1366","a","BS","200","Wide","Simple","e=0",0.271042727244793
"1367","c","BS","200","Wide","Simple","e=0",0.0203052835803759
"1368","b","BS","200","Wide","Simple","e=0",0.624110580754625
"1369","a","RS","200","Wide","Simple","e=0",0.32975707564484
"1370","c","RS","200","Wide","Simple","e=0",-0.0199599001447202
"1371","b","RS","200","Wide","Simple","e=0",0.764066753957563
"1372","a","ILV","200","Wide","Simple","e=0",0.299478069002395
"1373","c","ILV","200","Wide","Simple","e=0",0.000546989161809522
"1374","b","ILV","200","Wide","Simple","e=0",0.697041925610759
"1375","a","SEM","200","Wide","Simple","e=0",0.300621908642225
"1376","c","SEM","200","Wide","Simple","e=0",-0.000416657795416034
"1377","b","SEM","200","Wide","Simple","e=0",0.699742292773702
"1378","a","SS","200","Wide","Simple","e=0",0.256013675785442
"1379","c","SS","200","Wide","Simple","e=0",0.0286412499222025
"1380","b","SS","200","Wide","Simple","e=0",0.589104388571506
"1381","a","BS","300","Wide","Correct","e=0",0.26891063019924
"1382","c","BS","300","Wide","Correct","e=0",0.0191838716946586
"1383","b","BS","300","Wide","Correct","e=0",0.623917663085499
"1384","a","RS","300","Wide","Correct","e=0",0.328074811483291
"1385","c","RS","300","Wide","Correct","e=0",-0.0210410913470692
"1386","b","RS","300","Wide","Correct","e=0",0.764339827817995
"1387","a","ILV","300","Wide","Correct","e=0",0.297620091008186
"1388","c","ILV","300","Wide","Correct","e=0",-0.000894799181123618
"1389","b","ILV","300","Wide","Correct","e=0",0.698354737089861
"1390","a","SEM","300","Wide","Correct","e=0",0.298694880908394
"1391","c","SEM","300","Wide","Correct","e=0",-0.00149856349922062
"1392","b","SEM","300","Wide","Correct","e=0",0.699756823138245
"1393","a","SS","300","Wide","Correct","e=0",0.254423292392625
"1394","c","SS","300","Wide","Correct","e=0",0.0278305904514811
"1395","b","SS","300","Wide","Correct","e=0",0.588967564743062
"1396","a","BS","300","Wide","Simple","e=0",0.26891063019924
"1397","c","BS","300","Wide","Simple","e=0",0.0191838716946586
"1398","b","BS","300","Wide","Simple","e=0",0.623917663085499
"1399","a","RS","300","Wide","Simple","e=0",0.328074811483291
"1400","c","RS","300","Wide","Simple","e=0",-0.0210410913470692
"1401","b","RS","300","Wide","Simple","e=0",0.764339827817995
"1402","a","ILV","300","Wide","Simple","e=0",0.297620091008186
"1403","c","ILV","300","Wide","Simple","e=0",-0.000894799181123618
"1404","b","ILV","300","Wide","Simple","e=0",0.698354737089861
"1405","a","SEM","300","Wide","Simple","e=0",0.298694880908394
"1406","c","SEM","300","Wide","Simple","e=0",-0.00149856349922062
"1407","b","SEM","300","Wide","Simple","e=0",0.699756823138245
"1408","a","SS","300","Wide","Simple","e=0",0.254423292392625
"1409","c","SS","300","Wide","Simple","e=0",0.0278305904514811
"1410","b","SS","300","Wide","Simple","e=0",0.588967564743062
"1411","a","BS","400","Wide","Correct","e=0",0.26939049455647
"1412","c","BS","400","Wide","Correct","e=0",0.0213101554564154
"1413","b","BS","400","Wide","Correct","e=0",0.623322377678215
"1414","a","RS","400","Wide","Correct","e=0",0.328660484048956
"1415","c","RS","400","Wide","Correct","e=0",-0.0182726515902901
"1416","b","RS","400","Wide","Correct","e=0",0.763205669421041
"1417","a","ILV","400","Wide","Correct","e=0",0.298671829414831
"1418","c","ILV","400","Wide","Correct","e=0",0.00131097261358117
"1419","b","ILV","400","Wide","Correct","e=0",0.697745587817813
"1420","a","SEM","400","Wide","Correct","e=0",0.299204919518205
"1421","c","SEM","400","Wide","Correct","e=0",0.000981954966158538
"1422","b","SEM","400","Wide","Correct","e=0",0.698830274550257
"1423","a","SS","400","Wide","Correct","e=0",0.2550750262793
"1424","c","SS","400","Wide","Correct","e=0",0.0296961774118177
"1425","b","SS","400","Wide","Correct","e=0",0.587730249894663
"1426","a","BS","400","Wide","Simple","e=0",0.26939049455647
"1427","c","BS","400","Wide","Simple","e=0",0.0213101554564154
"1428","b","BS","400","Wide","Simple","e=0",0.623322377678215
"1429","a","RS","400","Wide","Simple","e=0",0.328660484048956
"1430","c","RS","400","Wide","Simple","e=0",-0.0182726515902901
"1431","b","RS","400","Wide","Simple","e=0",0.763205669421041
"1432","a","ILV","400","Wide","Simple","e=0",0.298671829414831
"1433","c","ILV","400","Wide","Simple","e=0",0.00131097261358117
"1434","b","ILV","400","Wide","Simple","e=0",0.697745587817813
"1435","a","SEM","400","Wide","Simple","e=0",0.299204919518205
"1436","c","SEM","400","Wide","Simple","e=0",0.000981954966158538
"1437","b","SEM","400","Wide","Simple","e=0",0.698830274550257
"1438","a","SS","400","Wide","Simple","e=0",0.2550750262793
"1439","c","SS","400","Wide","Simple","e=0",0.0296961774118177
"1440","b","SS","400","Wide","Simple","e=0",0.587730249894663
"1441","a","BS","30","Wide","Correct","e=0.03 (RC)",0.282922183003157
"1442","c","BS","30","Wide","Correct","e=0.03 (RC)",0.0194531026444279
"1443","b","BS","30","Wide","Correct","e=0.03 (RC)",0.61423936246732
"1444","a","RS","30","Wide","Correct","e=0.03 (RC)",0.335027305154829
"1445","c","RS","30","Wide","Correct","e=0.03 (RC)",-0.0273219623158859
"1446","b","RS","30","Wide","Correct","e=0.03 (RC)",0.74242035952362
"1447","a","ILV","30","Wide","Correct","e=0.03 (RC)",0.309506796747932
"1448","c","ILV","30","Wide","Correct","e=0.03 (RC)",-0.00127998995213477
"1449","b","ILV","30","Wide","Correct","e=0.03 (RC)",0.696595176383632
"1450","a","SEM","30","Wide","Correct","e=0.03 (RC)",0.311124723216439
"1451","c","SEM","30","Wide","Correct","e=0.03 (RC)",-0.00810896663904223
"1452","b","SEM","30","Wide","Correct","e=0.03 (RC)",0.696166161911283
"1453","a","SS","30","Wide","Correct","e=0.03 (RC)",0.272581546471011
"1454","c","SS","30","Wide","Correct","e=0.03 (RC)",0.0285476058779363
"1455","b","SS","30","Wide","Correct","e=0.03 (RC)",0.589391060205808
"1456","a","BS","30","Wide","Simple","e=0.03 (RC)",0.273624922832043
"1457","c","BS","30","Wide","Simple","e=0.03 (RC)",0.026361151503991
"1458","b","BS","30","Wide","Simple","e=0.03 (RC)",0.597376869260087
"1459","a","RS","30","Wide","Simple","e=0.03 (RC)",0.317624722994807
"1460","c","RS","30","Wide","Simple","e=0.03 (RC)",-0.00617051008664716
"1461","b","RS","30","Wide","Simple","e=0.03 (RC)",0.704117914182056
"1462","a","ILV","30","Wide","Simple","e=0.03 (RC)",0.301972499660395
"1463","c","ILV","30","Wide","Simple","e=0.03 (RC)",0.0130938536997339
"1464","b","ILV","30","Wide","Simple","e=0.03 (RC)",0.67249925119216
"1465","a","SEM","30","Wide","Simple","e=0.03 (RC)",0.297666761972116
"1466","c","SEM","30","Wide","Simple","e=0.03 (RC)",0.00789872357440775
"1467","b","SEM","30","Wide","Simple","e=0.03 (RC)",0.664158882812877
"1468","a","SS","30","Wide","Simple","e=0.03 (RC)",0.272581546471011
"1469","c","SS","30","Wide","Simple","e=0.03 (RC)",0.0285476058779363
"1470","b","SS","30","Wide","Simple","e=0.03 (RC)",0.589391060205808
"1471","a","BS","60","Wide","Correct","e=0.03 (RC)",0.266600604104487
"1472","c","BS","60","Wide","Correct","e=0.03 (RC)",0.019524462419244
"1473","b","BS","60","Wide","Correct","e=0.03 (RC)",0.620858090059678
"1474","a","RS","60","Wide","Correct","e=0.03 (RC)",0.322325243988507
"1475","c","RS","60","Wide","Correct","e=0.03 (RC)",-0.0218472242421287
"1476","b","RS","60","Wide","Correct","e=0.03 (RC)",0.760960056486608
"1477","a","ILV","60","Wide","Correct","e=0.03 (RC)",0.293242808178127
"1478","c","ILV","60","Wide","Correct","e=0.03 (RC)",-0.000632506162035727
"1479","b","ILV","60","Wide","Correct","e=0.03 (RC)",0.693780104020201
"1480","a","SEM","60","Wide","Correct","e=0.03 (RC)",0.294607383065288
"1481","c","SEM","60","Wide","Correct","e=0.03 (RC)",-0.00208527518272228
"1482","b","SEM","60","Wide","Correct","e=0.03 (RC)",0.697034572732135
"1483","a","SS","60","Wide","Correct","e=0.03 (RC)",0.248838922099827
"1484","c","SS","60","Wide","Correct","e=0.03 (RC)",0.0298875190966022
"1485","b","SS","60","Wide","Correct","e=0.03 (RC)",0.580773571180379
"1486","a","BS","60","Wide","Simple","e=0.03 (RC)",0.26249583851177
"1487","c","BS","60","Wide","Simple","e=0.03 (RC)",0.0217602226406944
"1488","b","BS","60","Wide","Simple","e=0.03 (RC)",0.611800735272735
"1489","a","RS","60","Wide","Simple","e=0.03 (RC)",0.309239120933427
"1490","c","RS","60","Wide","Simple","e=0.03 (RC)",-0.0098906239192565
"1491","b","RS","60","Wide","Simple","e=0.03 (RC)",0.727668299061871
"1492","a","ILV","60","Wide","Simple","e=0.03 (RC)",0.284406415917714
"1493","c","ILV","60","Wide","Simple","e=0.03 (RC)",0.00800651581399485
"1494","b","ILV","60","Wide","Simple","e=0.03 (RC)",0.668485422066411
"1495","a","SEM","60","Wide","Simple","e=0.03 (RC)",0.286063620098865
"1496","c","SEM","60","Wide","Simple","e=0.03 (RC)",0.00555800858301459
"1497","b","SEM","60","Wide","Simple","e=0.03 (RC)",0.673166417326308
"1498","a","SS","60","Wide","Simple","e=0.03 (RC)",0.248838922099827
"1499","c","SS","60","Wide","Simple","e=0.03 (RC)",0.0298875190966022
"1500","b","SS","60","Wide","Simple","e=0.03 (RC)",0.580773571180379
"1501","a","BS","100","Wide","Correct","e=0.03 (RC)",0.265756797050805
"1502","c","BS","100","Wide","Correct","e=0.03 (RC)",0.0223515594608295
"1503","b","BS","100","Wide","Correct","e=0.03 (RC)",0.620271120479528
"1504","a","RS","100","Wide","Correct","e=0.03 (RC)",0.324927117132925
"1505","c","RS","100","Wide","Correct","e=0.03 (RC)",-0.019284205576
"1506","b","RS","100","Wide","Correct","e=0.03 (RC)",0.76751686422487
"1507","a","ILV","100","Wide","Correct","e=0.03 (RC)",0.293365721725386
"1508","c","ILV","100","Wide","Correct","e=0.03 (RC)",0.00193995990879196
"1509","b","ILV","100","Wide","Correct","e=0.03 (RC)",0.695731657085775
"1510","a","SEM","100","Wide","Correct","e=0.03 (RC)",0.29546937465128
"1511","c","SEM","100","Wide","Correct","e=0.03 (RC)",0.000714864193000178
"1512","b","SEM","100","Wide","Correct","e=0.03 (RC)",0.700590358284988
"1513","a","SS","100","Wide","Correct","e=0.03 (RC)",0.248624328217826
"1514","c","SS","100","Wide","Correct","e=0.03 (RC)",0.0312541727711093
"1515","b","SS","100","Wide","Correct","e=0.03 (RC)",0.580837441458233
"1516","a","BS","100","Wide","Simple","e=0.03 (RC)",0.262458622047085
"1517","c","BS","100","Wide","Simple","e=0.03 (RC)",0.0237202712921413
"1518","b","BS","100","Wide","Simple","e=0.03 (RC)",0.6145292438169
"1519","a","RS","100","Wide","Simple","e=0.03 (RC)",0.310716577902838
"1520","c","RS","100","Wide","Simple","e=0.03 (RC)",-0.0080747834281762
"1521","b","RS","100","Wide","Simple","e=0.03 (RC)",0.733336810379884
"1522","a","ILV","100","Wide","Simple","e=0.03 (RC)",0.284663141580711
"1523","c","ILV","100","Wide","Simple","e=0.03 (RC)",0.00876612159657103
"1524","b","ILV","100","Wide","Simple","e=0.03 (RC)",0.674007515495616
"1525","a","SEM","100","Wide","Simple","e=0.03 (RC)",0.286738120044589
"1526","c","SEM","100","Wide","Simple","e=0.03 (RC)",0.00748385817874311
"1527","b","SEM","100","Wide","Simple","e=0.03 (RC)",0.677913345113443
"1528","a","SS","100","Wide","Simple","e=0.03 (RC)",0.248624328217826
"1529","c","SS","100","Wide","Simple","e=0.03 (RC)",0.0312541727711093
"1530","b","SS","100","Wide","Simple","e=0.03 (RC)",0.580837441458233
"1531","a","BS","200","Wide","Correct","e=0.03 (RC)",0.266919957819899
"1532","c","BS","200","Wide","Correct","e=0.03 (RC)",0.0241280978761431
"1533","b","BS","200","Wide","Correct","e=0.03 (RC)",0.615700410073842
"1534","a","RS","200","Wide","Correct","e=0.03 (RC)",0.330190531406508
"1535","c","RS","200","Wide","Correct","e=0.03 (RC)",-0.0185178805544771
"1536","b","RS","200","Wide","Correct","e=0.03 (RC)",0.767269866033576
"1537","a","ILV","200","Wide","Correct","e=0.03 (RC)",0.297122183913737
"1538","c","ILV","200","Wide","Correct","e=0.03 (RC)",0.00265660207563419
"1539","b","ILV","200","Wide","Correct","e=0.03 (RC)",0.694788802541721
"1540","a","SEM","200","Wide","Correct","e=0.03 (RC)",0.298714732271207
"1541","c","SEM","200","Wide","Correct","e=0.03 (RC)",0.00210411614471671
"1542","b","SEM","200","Wide","Correct","e=0.03 (RC)",0.698197060778073
"1543","a","SS","200","Wide","Correct","e=0.03 (RC)",0.250816840176324
"1544","c","SS","200","Wide","Correct","e=0.03 (RC)",0.0325450847044692
"1545","b","SS","200","Wide","Correct","e=0.03 (RC)",0.576661391753132
"1546","a","BS","200","Wide","Simple","e=0.03 (RC)",0.265052543779433
"1547","c","BS","200","Wide","Simple","e=0.03 (RC)",0.0245900479696996
"1548","b","BS","200","Wide","Simple","e=0.03 (RC)",0.612028007295328
"1549","a","RS","200","Wide","Simple","e=0.03 (RC)",0.315238312657998
"1550","c","RS","200","Wide","Simple","e=0.03 (RC)",-0.00775137941706559
"1551","b","RS","200","Wide","Simple","e=0.03 (RC)",0.732609019849851
"1552","a","ILV","200","Wide","Simple","e=0.03 (RC)",0.289521450660435
"1553","c","ILV","200","Wide","Simple","e=0.03 (RC)",0.00885948471833555
"1554","b","ILV","200","Wide","Simple","e=0.03 (RC)",0.674202875373977
"1555","a","SEM","200","Wide","Simple","e=0.03 (RC)",0.290279434340933
"1556","c","SEM","200","Wide","Simple","e=0.03 (RC)",0.00813736904452162
"1557","b","SEM","200","Wide","Simple","e=0.03 (RC)",0.676220118182715
"1558","a","SS","200","Wide","Simple","e=0.03 (RC)",0.250816840176324
"1559","c","SS","200","Wide","Simple","e=0.03 (RC)",0.0325450847044692
"1560","b","SS","200","Wide","Simple","e=0.03 (RC)",0.576661391753132
"1561","a","BS","300","Wide","Correct","e=0.03 (RC)",0.267555104525583
"1562","c","BS","300","Wide","Correct","e=0.03 (RC)",0.0217172417795376
"1563","b","BS","300","Wide","Correct","e=0.03 (RC)",0.615392198252551
"1564","a","RS","300","Wide","Correct","e=0.03 (RC)",0.332671298445918
"1565","c","RS","300","Wide","Correct","e=0.03 (RC)",-0.0225191262334158
"1566","b","RS","300","Wide","Correct","e=0.03 (RC)",0.769854167283679
"1567","a","ILV","300","Wide","Correct","e=0.03 (RC)",0.298888562342945
"1568","c","ILV","300","Wide","Correct","e=0.03 (RC)",-0.000501673074793333
"1569","b","ILV","300","Wide","Correct","e=0.03 (RC)",0.696842557744875
"1570","a","SEM","300","Wide","Correct","e=0.03 (RC)",0.300318993044139
"1571","c","SEM","300","Wide","Correct","e=0.03 (RC)",-0.00107879852686046
"1572","b","SEM","300","Wide","Correct","e=0.03 (RC)",0.699396661226088
"1573","a","SS","300","Wide","Correct","e=0.03 (RC)",0.251503221702929
"1574","c","SS","300","Wide","Correct","e=0.03 (RC)",0.0298898704104733
"1575","b","SS","300","Wide","Correct","e=0.03 (RC)",0.578932485954133
"1576","a","BS","300","Wide","Simple","e=0.03 (RC)",0.265991535963659
"1577","c","BS","300","Wide","Simple","e=0.03 (RC)",0.0224318093286454
"1578","b","BS","300","Wide","Simple","e=0.03 (RC)",0.612293802328927
"1579","a","RS","300","Wide","Simple","e=0.03 (RC)",0.316599759736258
"1580","c","RS","300","Wide","Simple","e=0.03 (RC)",-0.0105757359422921
"1581","b","RS","300","Wide","Simple","e=0.03 (RC)",0.733674393616117
"1582","a","ILV","300","Wide","Simple","e=0.03 (RC)",0.290364836061274
"1583","c","ILV","300","Wide","Simple","e=0.03 (RC)",0.00650241766762135
"1584","b","ILV","300","Wide","Simple","e=0.03 (RC)",0.675169238570033
"1585","a","SEM","300","Wide","Simple","e=0.03 (RC)",0.291434128762451
"1586","c","SEM","300","Wide","Simple","e=0.03 (RC)",0.00565216708656477
"1587","b","SEM","300","Wide","Simple","e=0.03 (RC)",0.676863097686844
"1588","a","SS","300","Wide","Simple","e=0.03 (RC)",0.251503221702929
"1589","c","SS","300","Wide","Simple","e=0.03 (RC)",0.0298898704104733
"1590","b","SS","300","Wide","Simple","e=0.03 (RC)",0.578932485954133
"1591","a","BS","400","Wide","Correct","e=0.03 (RC)",0.26861691182795
"1592","c","BS","400","Wide","Correct","e=0.03 (RC)",0.0235017091537008
"1593","b","BS","400","Wide","Correct","e=0.03 (RC)",0.6149915031413
"1594","a","RS","400","Wide","Correct","e=0.03 (RC)",0.334839331149835
"1595","c","RS","400","Wide","Correct","e=0.03 (RC)",-0.0204630285874727
"1596","b","RS","400","Wide","Correct","e=0.03 (RC)",0.769746997239285
"1597","a","ILV","400","Wide","Correct","e=0.03 (RC)",0.300677993831283
"1598","c","ILV","400","Wide","Correct","e=0.03 (RC)",0.00152678633988748
"1599","b","ILV","400","Wide","Correct","e=0.03 (RC)",0.697446385407431
"1600","a","SEM","400","Wide","Correct","e=0.03 (RC)",0.301913438075659
"1601","c","SEM","400","Wide","Correct","e=0.03 (RC)",0.000879019746903693
"1602","b","SEM","400","Wide","Correct","e=0.03 (RC)",0.699143869418478
"1603","a","SS","400","Wide","Correct","e=0.03 (RC)",0.253708505744347
"1604","c","SS","400","Wide","Correct","e=0.03 (RC)",0.031622193975964
"1605","b","SS","400","Wide","Correct","e=0.03 (RC)",0.577778470079067
"1606","a","BS","400","Wide","Simple","e=0.03 (RC)",0.267234399501451
"1607","c","BS","400","Wide","Simple","e=0.03 (RC)",0.0239947237107829
"1608","b","BS","400","Wide","Simple","e=0.03 (RC)",0.612436221619397
"1609","a","RS","400","Wide","Simple","e=0.03 (RC)",0.318391572784953
"1610","c","RS","400","Wide","Simple","e=0.03 (RC)",-0.00876968769689694
"1611","b","RS","400","Wide","Simple","e=0.03 (RC)",0.73364770130957
"1612","a","ILV","400","Wide","Simple","e=0.03 (RC)",0.292637142240001
"1613","c","ILV","400","Wide","Simple","e=0.03 (RC)",0.00757520014958195
"1614","b","ILV","400","Wide","Simple","e=0.03 (RC)",0.67594002867764
"1615","a","SEM","400","Wide","Simple","e=0.03 (RC)",0.29293476073839
"1616","c","SEM","400","Wide","Simple","e=0.03 (RC)",0.0073574031910139
"1617","b","SEM","400","Wide","Simple","e=0.03 (RC)",0.676888452502
"1618","a","SS","400","Wide","Simple","e=0.03 (RC)",0.253708505744347
"1619","c","SS","400","Wide","Simple","e=0.03 (RC)",0.031622193975964
"1620","b","SS","400","Wide","Simple","e=0.03 (RC)",0.577778470079067
"1621","a","BS","30","Wide","Correct","e=0.09 (RC)",0.28418598693268
"1622","c","BS","30","Wide","Correct","e=0.09 (RC)",0.0192172385165534
"1623","b","BS","30","Wide","Correct","e=0.09 (RC)",0.609665529008526
"1624","a","RS","30","Wide","Correct","e=0.09 (RC)",0.345381551816768
"1625","c","RS","30","Wide","Correct","e=0.09 (RC)",-0.0353154255040499
"1626","b","RS","30","Wide","Correct","e=0.09 (RC)",0.765395939250864
"1627","a","ILV","30","Wide","Correct","e=0.09 (RC)",0.306899524486888
"1628","c","ILV","30","Wide","Correct","e=0.09 (RC)",-0.00169793020169588
"1629","b","ILV","30","Wide","Correct","e=0.09 (RC)",0.69023450753265
"1630","a","SEM","30","Wide","Correct","e=0.09 (RC)",0.315942866106951
"1631","c","SEM","30","Wide","Correct","e=0.09 (RC)",-0.0112391525568663
"1632","b","SEM","30","Wide","Correct","e=0.09 (RC)",0.703754221754071
"1633","a","SS","30","Wide","Correct","e=0.09 (RC)",0.266094563754749
"1634","c","SS","30","Wide","Correct","e=0.09 (RC)",0.0357816199101325
"1635","b","SS","30","Wide","Correct","e=0.09 (RC)",0.586127625948316
"1636","a","BS","30","Wide","Simple","e=0.09 (RC)",0.266083862341292
"1637","c","BS","30","Wide","Simple","e=0.09 (RC)",0.0265315577252396
"1638","b","BS","30","Wide","Simple","e=0.09 (RC)",0.57832275492902
"1639","a","RS","30","Wide","Simple","e=0.09 (RC)",0.295173039783814
"1640","c","RS","30","Wide","Simple","e=0.09 (RC)",0.00619059141871696
"1641","b","RS","30","Wide","Simple","e=0.09 (RC)",0.651170221885025
"1642","a","ILV","30","Wide","Simple","e=0.09 (RC)",0.289414382874715
"1643","c","ILV","30","Wide","Simple","e=0.09 (RC)",0.019798871027649
"1644","b","ILV","30","Wide","Simple","e=0.09 (RC)",0.634450972099259
"1645","a","SEM","30","Wide","Simple","e=0.09 (RC)",0.280758194392414
"1646","c","SEM","30","Wide","Simple","e=0.09 (RC)",0.0165448633788648
"1647","b","SEM","30","Wide","Simple","e=0.09 (RC)",0.619923012188384
"1648","a","SS","30","Wide","Simple","e=0.09 (RC)",0.266094563754749
"1649","c","SS","30","Wide","Simple","e=0.09 (RC)",0.0357816199101325
"1650","b","SS","30","Wide","Simple","e=0.09 (RC)",0.586127625948316
"1651","a","BS","60","Wide","Correct","e=0.09 (RC)",0.271663993922432
"1652","c","BS","60","Wide","Correct","e=0.09 (RC)",0.027682311661127
"1653","b","BS","60","Wide","Correct","e=0.09 (RC)",0.608818179448086
"1654","a","RS","60","Wide","Correct","e=0.09 (RC)",0.340076778865687
"1655","c","RS","60","Wide","Correct","e=0.09 (RC)",-0.0199133697435102
"1656","b","RS","60","Wide","Correct","e=0.09 (RC)",0.770807705893763
"1657","a","ILV","60","Wide","Correct","e=0.09 (RC)",0.302785979115396
"1658","c","ILV","60","Wide","Correct","e=0.09 (RC)",0.00660515995968431
"1659","b","ILV","60","Wide","Correct","e=0.09 (RC)",0.690727496156989
"1660","a","SEM","60","Wide","Correct","e=0.09 (RC)",0.306286125146215
"1661","c","SEM","60","Wide","Correct","e=0.09 (RC)",0.00241928432667643
"1662","b","SEM","60","Wide","Correct","e=0.09 (RC)",0.698903057917869
"1663","a","SS","60","Wide","Correct","e=0.09 (RC)",0.254923873205379
"1664","c","SS","60","Wide","Correct","e=0.09 (RC)",0.0375256517064839
"1665","b","SS","60","Wide","Correct","e=0.09 (RC)",0.564628086778048
"1666","a","BS","60","Wide","Simple","e=0.09 (RC)",0.259403025494128
"1667","c","BS","60","Wide","Simple","e=0.09 (RC)",0.0325017544030686
"1668","b","BS","60","Wide","Simple","e=0.09 (RC)",0.58549365038539
"1669","a","RS","60","Wide","Simple","e=0.09 (RC)",0.289557453241018
"1670","c","RS","60","Wide","Simple","e=0.09 (RC)",0.0146970003452909
"1671","b","RS","60","Wide","Simple","e=0.09 (RC)",0.658675814966677
"1672","a","ILV","60","Wide","Simple","e=0.09 (RC)",0.27586935021726
"1673","c","ILV","60","Wide","Simple","e=0.09 (RC)",0.024891200911327
"1674","b","ILV","60","Wide","Simple","e=0.09 (RC)",0.623050796323729
"1675","a","SEM","60","Wide","Simple","e=0.09 (RC)",0.274514687829264
"1676","c","SEM","60","Wide","Simple","e=0.09 (RC)",0.0235522042691744
"1677","b","SEM","60","Wide","Simple","e=0.09 (RC)",0.622634722442516
"1678","a","SS","60","Wide","Simple","e=0.09 (RC)",0.254923873205379
"1679","c","SS","60","Wide","Simple","e=0.09 (RC)",0.0375256517064839
"1680","b","SS","60","Wide","Simple","e=0.09 (RC)",0.564628086778048
"1681","a","BS","100","Wide","Correct","e=0.09 (RC)",0.263926719871607
"1682","c","BS","100","Wide","Correct","e=0.09 (RC)",0.0208833871182625
"1683","b","BS","100","Wide","Correct","e=0.09 (RC)",0.606116921577769
"1684","a","RS","100","Wide","Correct","e=0.09 (RC)",0.332025184179268
"1685","c","RS","100","Wide","Correct","e=0.09 (RC)",-0.0284306812928616
"1686","b","RS","100","Wide","Correct","e=0.09 (RC)",0.775098280089193
"1687","a","ILV","100","Wide","Correct","e=0.09 (RC)",0.294121597045524
"1688","c","ILV","100","Wide","Correct","e=0.09 (RC)",-0.00289296935102543
"1689","b","ILV","100","Wide","Correct","e=0.09 (RC)",0.69312278856885
"1690","a","SEM","100","Wide","Correct","e=0.09 (RC)",0.298272302380833
"1691","c","SEM","100","Wide","Correct","e=0.09 (RC)",-0.00484463457700062
"1692","b","SEM","100","Wide","Correct","e=0.09 (RC)",0.699248084903222
"1693","a","SS","100","Wide","Correct","e=0.09 (RC)",0.24366925384058
"1694","c","SS","100","Wide","Correct","e=0.09 (RC)",0.0311873790695042
"1695","b","SS","100","Wide","Correct","e=0.09 (RC)",0.563603501657034
"1696","a","BS","100","Wide","Simple","e=0.09 (RC)",0.254560570550772
"1697","c","BS","100","Wide","Simple","e=0.09 (RC)",0.0249716127441257
"1698","b","BS","100","Wide","Simple","e=0.09 (RC)",0.585479077113474
"1699","a","RS","100","Wide","Simple","e=0.09 (RC)",0.284145846760206
"1700","c","RS","100","Wide","Simple","e=0.09 (RC)",0.0066856158295761
"1701","b","RS","100","Wide","Simple","e=0.09 (RC)",0.660031528900666
"1702","a","ILV","100","Wide","Simple","e=0.09 (RC)",0.268777288870465
"1703","c","ILV","100","Wide","Simple","e=0.09 (RC)",0.016640739238555
"1704","b","ILV","100","Wide","Simple","e=0.09 (RC)",0.62277468600536
"1705","a","SEM","100","Wide","Simple","e=0.09 (RC)",0.269409633077221
"1706","c","SEM","100","Wide","Simple","e=0.09 (RC)",0.015800982807723
"1707","b","SEM","100","Wide","Simple","e=0.09 (RC)",0.624023248280146
"1708","a","SS","100","Wide","Simple","e=0.09 (RC)",0.24366925384058
"1709","c","SS","100","Wide","Simple","e=0.09 (RC)",0.0311873790695042
"1710","b","SS","100","Wide","Simple","e=0.09 (RC)",0.563603501657034
"1711","a","BS","200","Wide","Correct","e=0.09 (RC)",0.262923530457627
"1712","c","BS","200","Wide","Correct","e=0.09 (RC)",0.0260768693309103
"1713","b","BS","200","Wide","Correct","e=0.09 (RC)",0.603992922538605
"1714","a","RS","200","Wide","Correct","e=0.09 (RC)",0.336986484144488
"1715","c","RS","200","Wide","Correct","e=0.09 (RC)",-0.02258292663399
"1716","b","RS","200","Wide","Correct","e=0.09 (RC)",0.7770655513832
"1717","a","ILV","200","Wide","Correct","e=0.09 (RC)",0.29794085581805
"1718","c","ILV","200","Wide","Correct","e=0.09 (RC)",0.00231310429466943
"1719","b","ILV","200","Wide","Correct","e=0.09 (RC)",0.69509303392657
"1720","a","SEM","200","Wide","Correct","e=0.09 (RC)",0.300154077941045
"1721","c","SEM","200","Wide","Correct","e=0.09 (RC)",0.000933830584477921
"1722","b","SEM","200","Wide","Correct","e=0.09 (RC)",0.699179007994637
"1723","a","SS","200","Wide","Correct","e=0.09 (RC)",0.244959150786521
"1724","c","SS","200","Wide","Correct","e=0.09 (RC)",0.0353583178224561
"1725","b","SS","200","Wide","Correct","e=0.09 (RC)",0.562934789893968
"1726","a","BS","200","Wide","Simple","e=0.09 (RC)",0.254678605000867
"1727","c","BS","200","Wide","Simple","e=0.09 (RC)",0.0308708323391644
"1728","b","BS","200","Wide","Simple","e=0.09 (RC)",0.586327389537174
"1729","a","RS","200","Wide","Simple","e=0.09 (RC)",0.285234441282185
"1730","c","RS","200","Wide","Simple","e=0.09 (RC)",0.0132519191634175
"1731","b","RS","200","Wide","Simple","e=0.09 (RC)",0.662057922229832
"1732","a","ILV","200","Wide","Simple","e=0.09 (RC)",0.269615517417472
"1733","c","ILV","200","Wide","Simple","e=0.09 (RC)",0.0225655991842859
"1734","b","ILV","200","Wide","Simple","e=0.09 (RC)",0.624662183077538
"1735","a","SEM","200","Wide","Simple","e=0.09 (RC)",0.269991197398682
